Order_ID,Product_ID,Product_Name,Category,Supplier,Warehouse,Country,Region,Customer,Order_Date,Shipment_Date,Delivery_Date,Quantity,Unit_Price,Cost,Revenue,Profit,Shipping_Cost,Transportation_Mode,Inventory_Level,Reorder_Point,Lead_Time,Demand,Sales,Discount,Order_Status,Delay_Days,Returned,Customer_Rating,Season,Month,Year
ORD118084,P1026,Bookshelf,Furniture,Supplier_Vertex,Warehouse_South_01,China,Asia,CUST002401,2023-04-25 04:50:22,2023-04-28 04:50:22,2023-05-22 04:50:22,132,1175.77,112933.92,116401.23,3328.52,138.79,Air,569,726,24.0,119,150630.4,0.25,Delivered,0,No,4.3,Spring,4,2023
ORD118085,P1019,Vacuum Cleaner,Home & Kitchen,Supplier_Atlas,Warehouse_East_01,Mexico,North America,CUST005286,2023-04-25 06:04:06,2023-04-28 06:04:06,2023-05-05 06:04:06,195,547.77,83996.25,96133.64,12068.15,,Sea,1485,776,5.0,177,102312.95,0.1,Delivered,2,No,4.2,Spring,4,2023
ORD118086,P1032,Basmati Rice 5kg,Grocery,Supplier_Horizon,Warehouse_Central_01,Italy,Europe,CUST007865,2023-04-25 06:26:32,2023-04-26 06:26:32,2023-05-18 06:26:32,61,1224.51,46111.12,74695.11,28378.19,205.8,Air,2898,219,22.0,53,66673.85,0.0,Delivered,0,No,5.0,Spring,4,2023
ORD118087,P1041,Electric Toothbrush,Health & Beauty,Supplier_Titan,Warehouse_North_02,Australia,Oceania,CUST005851,2023-04-25 07:00:42,2023-04-26 07:00:42,2023-05-06 07:00:42,128,1473.89,103950.08,179225.02,75265.78,9.16,Road,3429,104,9.0,136,206284.23,0.05,Shipped,1,No,3.8,Spring,4,2023
ORD118088,P1031,Recliner,Furniture,Supplier_Alpha,Warehouse_East_02,Italy,Europe,CUST002213,2023-04-25 07:09:23,2023-04-27 07:09:23,2023-05-21 07:09:23,133,1137.52,114328.13,151290.16,36892.61,69.42,Sea,505,442,24.0,132,138565.05,0.0,Delivered,0,No,4.8,Spring,4,2023
ORD118089,P1007,Gaming Console,Electronics,Supplier_Zenith,Warehouse_West_02,UAE,Middle East,CUST001677,2023-04-25 07:29:49,2023-04-26 07:29:49,2023-05-08 07:29:49,90,1410.63,79692.3,126956.7,47257.09,7.31,Rail,836,240,12.0,73,112434.12,0.0,Processing,0,No,4.3,Spring,4,2023
ORD118090,P1028,Study Desk,Furniture,Supplier_Summit,Warehouse_South_01,Italy,Europe,CUST002271,2023-04-25 07:41:21,2023-04-26 07:41:21,2023-05-05 07:41:21,149,229.91,23536.04,29118.1,5544.67,37.39,Road,3440,612,9.0,126,26363.97,0.15,Delivered,0,No,4.1,Spring,4,2023
ORD118091,P1039,Coffee Beans 1kg,Grocery,Supplier_Horizon,Warehouse_East_02,Singapore,Asia,CUST005405,2023-04-25 08:05:08,2023-04-25 08:05:08,2023-05-03 08:05:08,74,883.5,54930.94,55572.15,582.29,58.92,Sea,2450,546,6.0,93,87880.61,0.15,Delivered,2,No,3.2,Spring,4,2023
ORD118092,P1018,Blender Pro,Home & Kitchen,Supplier_Atlas,Warehouse_West_02,UAE,Middle East,CUST010071,2023-04-25 08:28:06,2023-04-27 08:28:06,2023-05-08 08:28:06,46,90.48,2880.06,3329.66,392.09,57.51,Rail,2529,640,9.0,39,3722.25,0.2,Delivered,2,No,2.4,Spring,4,2023
ORD118093,P1005,Bluetooth Speaker,Electronics,Supplier_Meridian,Warehouse_Central_01,Australia,Oceania,CUST001199,2023-04-25 08:47:38,2023-04-28 08:47:38,2023-04-30 08:47:38,51,511.7,18093.78,24791.86,6641.6,56.48,Sea,3216,186,2.0,65,36332.63,0.05,Delivered,0,No,4.2,Spring,4,2023
ORD118094,P1043,Vitamin C Serum,Health & Beauty,Supplier_Zenith,Warehouse_South_02,Italy,Europe,CUST000725,2023-04-25 08:49:00,2023-04-28 08:49:00,2023-05-20 08:49:00,59,349.86,14765.93,19609.65,4780.24,63.48,Sea,11,207,22.0,59,19686.88,0.05,Delivered,0,No,4.6,Spring,4,2023
ORD118095,P1038,Breakfast Cereal,Grocery,Supplier_Vertex,Warehouse_South_02,Canada,North America,CUST007016,2023-04-25 09:21:58,2023-04-28 09:21:58,2023-05-11 09:21:58,190,1397.49,215974.9,225694.63,9665.5,54.23,Sea,909,67,13.0,188,239760.62,0.15,Delivered,0,No,4.4,Spring,4,2023
ORD118096,P1047,Remote Control Car,Toys,Supplier_Summit,Warehouse_North_02,Singapore,Asia,CUST001148,2023-04-25 09:26:47,2023-04-25 09:26:47,2023-05-07 09:26:47,170,1294.84,154358.3,209116.66,54649.11,109.25,Air,735,747,12.0,157,222238.32,0.05,Shipped,0,No,3.2,Spring,4,2023
ORD118097,P1040,Face Moisturizer,Health & Beauty,Supplier_Horizon,Warehouse_South_01,Germany,Europe,CUST010733,2023-04-25 09:47:12,2023-04-26 09:47:12,2023-05-08 09:47:12,182,753.96,86748.48,109776.58,22909.15,118.95,Rail,3325,659,11.0,202,154110.89,0.2,Shipped,1,No,2.4,Spring,4,2023
ORD118098,P1020,Non-stick Cookware Set,Home & Kitchen,Supplier_Titan,Warehouse_South_02,Canada,North America,CUST010127,2023-04-25 09:48:14,2023-04-26 09:48:14,2023-04-29 09:48:14,47,604.43,20543.7,28408.21,7759.19,105.32,Road,1757,64,3.0,52,33729.12,0.0,Delivered,0,No,3.1,Spring,4,2023
ORD118099,P1021,Microwave Oven,Home & Kitchen,Supplier_Beta,Warehouse_North_02,Brazil,South America,CUST005324,2023-04-25 10:08:42,2023-04-28 10:08:42,2023-05-20 10:08:42,128,308.01,31132.16,31540.22,386.47,21.59,Air,3007,148,22.0,126,38780.88,0.2,Cancelled,0,No,5.0,Spring,4,2023
ORD118100,P1041,Electric Toothbrush,Health & Beauty,Supplier_Alpha,Warehouse_West_01,South Africa,Africa,CUST003604,2023-04-25 10:11:11,2023-04-28 10:11:11,2023-05-12 10:11:11,71,785.32,38359.17,55757.72,17285.64,112.91,Road,1717,546,14.0,77,65950.13,0.0,Delivered,0,No,4.6,Spring,4,2023
ORD118101,P1009,Women's Dress,Apparel,Supplier_Alpha,Warehouse_East_01,Brazil,South America,CUST011946,2023-04-25 10:14:05,2023-04-28 10:14:05,2023-05-12 10:14:05,7,1348.77,7903.14,9441.39,1469.9,68.35,Road,1504,148,13.0,7,9726.33,0.0,Delivered,1,Yes,5.0,Spring,4,2023
ORD118102,P1009,Women's Dress,Apparel,Supplier_Vertex,Warehouse_Central_02,Germany,Europe,CUST005125,2023-04-25 11:28:03,2023-04-25 11:28:03,2023-05-15 11:28:03,112,659.13,45318.56,55366.92,10017.06,31.3,Road,3227,301,19.0,133,88438.67,0.25,Delivered,1,No,3.5,Spring,4,2023
ORD118103,P1051,Dash Camera,Automotive,Supplier_Zenith,Warehouse_Central_01,Japan,Asia,CUST003141,2023-04-25 11:36:39,2023-04-28 11:36:39,2023-05-21 11:36:39,160,1378.39,160046.4,198488.16,38324.62,117.14,Road,2899,173,23.0,203,260383.71,0.1,Delivered,0,No,,Spring,4,2023
ORD118104,P1028,Study Desk,Furniture,Supplier_Orion,Warehouse_North_02,Germany,Europe,CUST005599,2023-04-25 11:47:53,2023-04-26 11:47:53,2023-05-15 11:47:53,13,400.38,3161.47,3903.7,644.05,98.18,Air,4047,634,19.0,16,6597.51,0.25,Delivered,0,No,4.3,Spring,4,2023
ORD118105,P1015,Sports Cap,Apparel,Supplier_Zenith,Warehouse_West_01,UAE,Middle East,CUST000454,2023-04-25 11:53:42,2023-04-25 11:53:42,2023-05-06 11:53:42,180,1450.86,149990.4,221981.58,71951.4,39.78,Road,2964,57,11.0,145,190815.69,0.15,Delivered,0,No,3.8,Spring,4,2023
ORD118106,P1000,Smartphone X1,Electronics,Supplier_Beta,Warehouse_South_02,USA,North America,CUST000947,2023-04-25 12:03:47,2023-04-28 12:03:47,2023-05-01 12:03:47,165,836.01,81544.65,131044.57,49448.63,51.29,Road,2068,624,3.0,186,163117.64,0.05,Delivered,0,No,3.0,Spring,4,2023
ORD118107,P1016,Air Fryer,Home & Kitchen,Supplier_Summit,Warehouse_Central_02,Germany,Europe,CUST004862,2023-04-25 12:47:05,2023-04-26 12:47:05,2023-05-16 12:47:05,74,1188.26,55575.48,74741.55,19071.77,94.3,Road,1041,223,20.0,95,111762.9,0.15,Delivered,0,No,3.8,Spring,4,2023
ORD118108,P1029,Bed Frame,Furniture,Supplier_Nova,Warehouse_East_02,Australia,Oceania,CUST000463,2023-04-25 12:57:08,2023-04-27 12:57:08,2023-05-22 12:57:08,177,1250.46,145483.38,165998.56,20426.01,89.17,Road,294,462,22.0,221,301244.65,0.25,Delivered,3,No,4.0,Spring,4,2023
ORD118109,P1025,Wooden Dining Table,Furniture,Supplier_Zenith,Warehouse_West_02,Canada,North America,CUST008519,2023-04-25 13:29:00,2023-04-25 13:29:00,2023-05-10 13:29:00,28,320.38,7462.84,8970.64,1436.54,71.26,Sea,34,531,15.0,31,8956.2,0.0,Delivered,0,No,4.0,Spring,4,2023
ORD118110,P1052,Tyre Inflator,Automotive,Supplier_Pioneer,Warehouse_North_02,Brazil,South America,CUST011475,2023-04-25 14:21:20,2023-04-26 14:21:20,2023-05-16 14:21:20,41,237.59,6938.02,9254.13,2261.86,54.25,Road,2382,259,20.0,53,11680.58,0.05,Delivered,0,No,4.1,Spring,4,2023
ORD118111,P1045,Protein Powder,Health & Beauty,Supplier_Pioneer,Warehouse_East_02,Singapore,Asia,CUST011493,2023-04-25 15:49:00,2023-04-26 15:49:00,2023-05-06 15:49:00,129,33.09,2635.47,4268.61,1593.22,39.92,Sea,2125,545,10.0,161,5467.24,0.0,Delivered,0,No,3.7,Spring,4,2023
ORD118112,P1018,Blender Pro,Home & Kitchen,Supplier_Summit,Warehouse_Central_02,Canada,North America,CUST010525,2023-04-25 16:31:38,2023-04-26 16:31:38,2023-05-19 16:31:38,82,177.25,9154.48,14534.5,5376.26,3.76,Sea,1436,609,21.0,76,13324.83,0.0,Delivered,2,No,2.2,Spring,4,2023
ORD118113,P1052,Tyre Inflator,Automotive,Supplier_Nova,Warehouse_South_01,China,Asia,CUST000747,2023-04-25 16:58:53,2023-04-26 16:58:53,2023-05-04 16:58:53,12,294.45,2491.8,3533.4,1028.3,13.3,Sea,3144,325,7.0,14,4062.79,0.0,Delivered,1,No,4.4,Spring,4,2023
ORD118114,P1020,Non-stick Cookware Set,Home & Kitchen,Supplier_Atlas,Warehouse_East_02,UAE,Middle East,CUST002983,2023-04-25 17:42:21,2023-04-25 17:42:21,2023-05-14 17:42:21,190,860.33,137235.1,163462.7,26201.94,25.66,Sea,3437,201,19.0,198,180367.79,0.0,Delivered,0,No,4.9,Spring,4,2023
ORD118115,P1016,Air Fryer,Home & Kitchen,Supplier_Summit,Warehouse_West_01,France,Europe,CUST006710,2023-04-25 18:43:57,2023-04-25 18:43:57,2023-05-13 18:43:57,11,673.76,5152.84,6299.66,1082.93,63.89,Sea,969,51,18.0,11,7711.97,0.15,Delivered,0,No,3.0,Spring,4,2023
ORD118116,P1045,Protein Powder,Health & Beauty,Supplier_Vertex,Warehouse_West_01,Canada,North America,CUST001803,2023-04-25 19:30:16,2023-04-27 19:30:16,2023-05-16 19:30:16,161,946.18,99811.95,152334.98,52377.16,145.87,Air,1787,284,19.0,163,153216.25,0.0,Processing,0,No,4.5,Spring,4,2023
ORD118117,P1039,Coffee Beans 1kg,Grocery,Supplier_Orion,Warehouse_Central_01,Singapore,Asia,CUST001050,2023-04-25 19:31:40,2023-04-25 19:31:40,2023-05-16 19:31:40,164,400.67,54720.24,55853.4,1105.3,27.86,Sea,1796,681,21.0,199,82948.5,0.15,Processing,0,No,3.4,Spring,4,2023
ORD118118,P1020,Non-stick Cookware Set,Home & Kitchen,Supplier_Summit,Warehouse_South_01,India,Asia,CUST011417,2023-04-25 19:35:19,2023-04-25 19:35:19,2023-05-13 19:35:19,56,378.14,15844.64,17999.46,2042.39,112.43,Road,1797,504,8.0,60,22973.25,0.15,Delivered,10,No,2.7,Spring,4,2023
ORD118119,P1052,Tyre Inflator,Automotive,Supplier_Atlas,Warehouse_North_01,Italy,Europe,CUST006828,2023-04-25 20:06:33,2023-04-28 20:06:33,2023-05-04 20:06:33,107,796.99,47127.08,68222.34,21072.57,22.69,Road,2469,286,3.0,124,108594.57,0.2,Delivered,3,No,3.7,Spring,4,2023
ORD118120,P1040,Face Moisturizer,Health & Beauty,Supplier_Vertex,Warehouse_South_01,Japan,Asia,CUST004185,2023-04-25 20:12:47,2023-04-27 20:12:47,2023-05-08 20:12:47,11,582.16,4284.5,5443.2,1140.38,18.32,Sea,3220,385,11.0,10,5781.97,0.15,Delivered,0,No,4.7,Spring,4,2023
ORD118121,P1039,Coffee Beans 1kg,Grocery,Supplier_Vertex,Warehouse_North_01,China,Asia,CUST009077,2023-04-25 20:17:01,2023-04-27 20:17:01,2023-05-01 20:17:01,73,606.27,35380.91,44257.71,8828.25,48.55,Rail,2045,337,2.0,69,39671.62,0.0,Returned,2,Yes,2.5,Spring,4,2023
ORD118122,P1044,Sunscreen SPF50,Health & Beauty,Supplier_Beta,Warehouse_East_02,India,Asia,CUST000750,2023-04-25 20:22:43,2023-04-28 20:22:43,2023-05-18 20:22:43,80,923.37,59193.6,70176.12,10952.66,29.86,Road,3583,159,20.0,103,94164.03,0.05,Delivered,0,No,3.6,Spring,4,2023
ORD118123,P1048,Puzzle 1000pc,Toys,Supplier_Atlas,Warehouse_West_02,Germany,Europe,CUST010221,2023-04-25 20:40:35,2023-04-28 20:40:35,2023-06-01 20:40:35,16,473.56,5012.48,5682.72,624.7,45.54,Road,1636,348,24.0,13,6115.07,0.25,Shipped,10,No,4.9,Spring,4,2023
ORD118124,P1018,Blender Pro,Home & Kitchen,Supplier_Titan,Warehouse_North_02,UAE,Middle East,CUST000090,2023-04-25 21:05:25,2023-04-26 21:05:25,2023-05-16 21:05:25,38,440.2,11982.92,14218.46,2037.96,197.58,Air,3433,81,20.0,49,23551.6,0.15,Delivered,0,No,4.9,Spring,4,2023
ORD118125,P1006,Tablet Air,Electronics,Supplier_Beta,Warehouse_South_02,Canada,North America,CUST005666,2023-04-25 22:36:30,2023-04-27 22:36:30,2023-05-10 22:36:30,13,1292.74,11838.58,15125.06,3184.04,102.44,Road,783,764,3.0,11,15300.25,0.1,Delivered,10,No,3.9,Spring,4,2023
ORD118126,P1016,Air Fryer,Home & Kitchen,Supplier_Horizon,Warehouse_North_01,Argentina,South America,CUST005670,2023-04-26 01:05:20,2023-04-26 01:05:20,2023-05-15 01:05:20,3,208.14,377.1,499.54,99.71,22.73,Road,59,649,16.0,4,810.81,0.2,Processing,3,No,4.5,Spring,4,2023
ORD118127,P1000,Smartphone X1,Electronics,Supplier_Beta,Warehouse_North_01,Argentina,South America,CUST000931,2023-04-26 01:21:14,2023-04-27 01:21:14,2023-05-15 01:21:14,37,1046.54,28998.75,36785.88,7776.33,10.8,Road,2289,529,18.0,41,46757.35,0.05,Delivered,0,No,,Spring,4,2023
ORD118128,P1036,Almonds 500g,Grocery,Supplier_Vertex,Warehouse_West_01,Australia,Oceania,CUST003704,2023-04-26 01:29:36,2023-04-29 01:29:36,2023-05-06 01:29:36,15,566.06,5482.05,8490.9,2931.68,77.17,Road,467,98,4.0,17,8827.24,0.0,Delivered,3,No,3.7,Spring,4,2023
ORD118129,P1005,Bluetooth Speaker,Electronics,Supplier_Summit,Warehouse_North_02,Japan,Asia,CUST002014,2023-04-26 01:52:42,2023-04-27 01:52:42,2023-05-06 01:52:42,42,651.87,16611.0,26009.61,9369.49,29.12,Sea,4782,143,8.0,35,21790.4,0.05,Processing,1,No,,Spring,4,2023
ORD118130,P1025,Wooden Dining Table,Furniture,Supplier_Pioneer,Warehouse_West_02,Japan,Asia,CUST003015,2023-04-26 02:04:10,2023-04-26 02:04:10,2023-05-18 02:04:10,177,704.07,97160.61,99696.31,2527.86,7.84,Air,1736,424,20.0,191,121155.14,0.2,Delivered,2,No,4.1,Spring,4,2023
ORD118131,P1001,Laptop Pro 14,Electronics,Supplier_Orion,Warehouse_Central_01,Mexico,North America,CUST005081,2023-04-26 02:25:13,2023-04-26 02:25:13,2023-05-18 02:25:13,134,864.76,84716.14,110083.95,25318.27,49.54,Sea,3599,557,22.0,157,126979.49,0.05,Returned,0,Yes,4.7,Spring,4,2023
ORD118132,P1031,Recliner,Furniture,Supplier_Vertex,Warehouse_Central_01,India,Asia,CUST005599,2023-04-26 02:37:55,2023-04-29 02:37:55,2023-05-25 02:37:55,18,609.66,7264.08,9327.8,1987.17,76.55,Air,3097,403,23.0,15,9816.18,0.15,Delivered,3,No,4.3,Spring,4,2023
ORD118133,P1047,Remote Control Car,Toys,Supplier_Beta,Warehouse_Central_01,India,Asia,CUST000951,2023-04-26 03:54:22,2023-04-27 03:54:22,2023-05-10 03:54:22,150,1381.0,144237.0,196792.5,52528.0,27.5,Sea,2273,233,13.0,151,188036.44,0.05,Delivered,0,No,4.1,Spring,4,2023
ORD118134,P1053,Car Cover,Automotive,Supplier_Titan,Warehouse_West_01,UAE,Middle East,CUST010156,2023-04-26 05:52:27,2023-04-27 05:52:27,2023-05-12 05:52:27,94,222.83,15264.66,18851.42,3505.32,81.44,Road,4588,248,15.0,76,18371.59,0.1,Delivered,0,No,3.9,Spring,4,2023
ORD118135,P1004,4K Monitor,Electronics,Supplier_Summit,Warehouse_Central_02,France,Europe,CUST002462,2023-04-26 05:55:12,2023-04-26 05:55:12,2023-05-21 05:55:12,32,682.2,12107.52,18555.84,6405.84,42.48,Rail,2479,404,22.0,40,24700.65,0.15,Delivered,3,No,3.4,Spring,4,2023
ORD118136,P1036,Almonds 500g,Grocery,Supplier_Titan,Warehouse_North_01,India,Asia,CUST011704,2023-04-26 06:39:19,2023-04-27 06:39:19,2023-05-18 06:39:19,143,1113.34,122899.92,143286.86,20259.57,127.37,Air,3458,290,18.0,180,188558.62,0.1,Delivered,3,No,3.7,Spring,4,2023
ORD118137,P1030,Wardrobe,Furniture,Supplier_Atlas,Warehouse_South_02,UAE,Middle East,CUST011380,2023-04-26 08:09:06,2023-04-27 08:09:06,2023-05-23 08:09:06,137,742.62,58278.43,101738.94,43396.26,64.25,Road,787,173,22.0,173,138368.48,0.0,Delivered,4,Yes,4.3,Spring,4,2023
ORD118138,P1011,Denim Jeans,Apparel,Supplier_Summit,Warehouse_East_01,Japan,Asia,CUST007583,2023-04-26 09:59:31,2023-04-26 09:59:31,2023-05-20 09:59:31,92,8.06,546.48,741.52,-9.23,204.27,Air,3384,205,20.0,99,847.34,0.0,Delivered,4,No,4.3,Spring,4,2023
ORD118139,P1034,Organic Honey,Grocery,Supplier_Titan,Warehouse_North_01,South Africa,Africa,CUST004876,2023-04-26 10:51:04,2023-04-29 10:51:04,2023-05-08 10:51:04,81,1008.41,61820.01,73513.09,11598.47,94.61,Air,1602,641,6.0,101,95525.22,0.1,Returned,3,Yes,3.8,Spring,4,2023
ORD118140,P1029,Bed Frame,Furniture,Supplier_Titan,Warehouse_North_02,Argentina,South America,CUST004279,2023-04-26 13:04:43,2023-04-28 13:04:43,2023-05-07 13:04:43,181,1050.0,136796.18,171045.0,34210.71,38.11,Air,4014,214,9.0,169,190155.54,0.1,Delivered,0,No,4.2,Spring,4,2023
ORD118141,P1047,Remote Control Car,Toys,Supplier_Beta,Warehouse_Central_01,Argentina,South America,CUST009053,2023-04-26 13:57:29,2023-04-27 13:57:29,2023-05-08 13:57:29,168,97.14,9732.24,16319.52,6571.37,15.91,Road,3513,779,10.0,159,16122.65,0.0,Cancelled,1,No,3.2,Spring,4,2023
ORD118142,P1005,Bluetooth Speaker,Electronics,Supplier_Atlas,Warehouse_East_02,Argentina,South America,CUST011038,2023-04-26 14:36:04,2023-04-26 14:36:04,2023-04-29 14:36:04,87,627.98,39730.29,54634.26,14870.01,33.96,Sea,3133,599,3.0,81,51693.8,0.0,Delivered,0,No,4.1,Spring,4,2023
ORD118143,P1014,Formal Shirt,Apparel,Supplier_Beta,Warehouse_South_01,Singapore,Asia,CUST008334,2023-04-26 15:00:03,2023-04-26 15:00:03,2023-05-12 15:00:03,105,937.07,67665.15,88553.12,20878.92,9.05,Sea,839,437,16.0,99,96392.27,0.1,Delivered,0,No,4.0,Spring,4,2023
ORD118144,P1014,Formal Shirt,Apparel,Supplier_Meridian,Warehouse_West_02,Germany,Europe,CUST002388,2023-04-26 15:27:03,2023-04-29 15:27:03,2023-05-21 15:27:03,34,134.86,3559.8,3438.93,-164.02,43.15,Road,4885,211,21.0,33,4793.91,0.25,Delivered,1,No,3.8,Spring,4,2023
ORD118145,P1015,Sports Cap,Apparel,Supplier_Atlas,Warehouse_East_01,UK,Europe,CUST004834,2023-04-26 15:28:11,2023-04-26 15:28:11,2023-05-15 15:28:11,154,1163.92,125260.52,179243.68,53906.32,76.84,Road,2056,169,17.0,132,168614.22,0.0,Delivered,2,No,5.0,Spring,4,2023
ORD118146,P1019,Vacuum Cleaner,Home & Kitchen,Supplier_Pioneer,Warehouse_Central_01,China,Asia,CUST011213,2023-04-26 16:22:06,2023-04-27 16:22:06,2023-05-16 16:22:06,16,729.58,8180.64,11089.62,2892.53,16.45,Road,3242,573,18.0,16,11820.45,0.05,Delivered,1,No,3.9,Spring,4,2023
ORD118147,P1012,Cotton T-Shirt,Apparel,Supplier_Pioneer,Warehouse_East_02,India,Asia,CUST006338,2023-04-26 17:19:40,2023-04-27 17:19:40,2023-05-08 17:19:40,75,1396.79,64689.75,83807.4,19108.92,8.73,Sea,2446,743,11.0,90,134210.75,0.2,Shipped,0,No,4.8,Spring,4,2023
ORD118148,P1043,Vitamin C Serum,Health & Beauty,Supplier_Horizon,Warehouse_South_01,USA,North America,CUST003087,2023-04-26 17:39:15,2023-04-29 17:39:15,2023-05-17 17:39:15,91,1047.27,62304.97,95301.57,32786.23,210.37,Air,4910,440,13.0,85,94990.11,0.0,Processing,5,No,3.6,Spring,4,2023
ORD118149,P1041,Electric Toothbrush,Health & Beauty,Supplier_Horizon,Warehouse_Central_02,Canada,North America,CUST006511,2023-04-26 17:39:33,2023-04-28 17:39:33,2023-05-08 17:39:33,42,199.64,6433.56,8384.88,1836.28,115.04,Road,1366,210,10.0,52,9841.83,0.0,Cancelled,0,No,3.0,Spring,4,2023
ORD118150,P1045,Protein Powder,Health & Beauty,Supplier_Nova,Warehouse_East_01,Mexico,North America,CUST002913,2023-04-26 18:02:13,2023-04-27 18:02:13,2023-05-11 18:02:13,98,508.21,30625.0,49804.58,19060.93,118.65,Road,1044,633,14.0,108,49676.03,0.0,Delivered,0,No,4.2,Spring,4,2023
ORD118151,P1030,Wardrobe,Furniture,Supplier_Titan,Warehouse_West_01,Mexico,North America,CUST011104,2023-04-26 18:24:08,2023-04-26 18:24:08,2023-04-29 18:24:08,191,70.21,10287.26,13410.11,3098.4,24.45,Sea,3237,289,3.0,179,13606.45,0.0,Returned,0,Yes,3.1,Spring,4,2023
ORD118152,P1033,Olive Oil 1L,Grocery,,Warehouse_Central_01,UK,Europe,CUST004187,2023-04-26 18:24:50,2023-04-26 18:24:50,2023-05-03 18:24:50,76,695.06,37579.72,47542.1,9926.81,35.57,Road,3059,700,7.0,91,68444.24,0.1,Delivered,0,No,3.7,Spring,4,2023
ORD118153,P1028,Study Desk,Furniture,Supplier_Pioneer,Warehouse_East_02,India,Asia,CUST002117,2023-04-26 21:57:38,2023-04-26 21:57:38,2023-05-25 21:57:38,62,613.18,25516.1,36116.3,10528.38,71.82,Sea,1612,267,22.0,50,29125.9,0.05,Delivered,7,Yes,2.9,Spring,4,2023
ORD118154,P1002,Wireless Earbuds,Electronics,Supplier_Pioneer,Warehouse_Central_02,Argentina,South America,CUST003050,2023-04-26 22:59:07,2023-04-29 22:59:07,2023-05-21 22:59:07,72,788.88,33095.52,56799.36,23519.06,184.78,Air,3585,513,22.0,86,68559.84,0.0,Delivered,0,No,3.9,Spring,4,2023
ORD118155,P1008,Men's Jacket,Apparel,Supplier_Vertex,Warehouse_East_01,Brazil,South America,CUST010696,2023-04-27 01:38:11,2023-04-27 01:38:11,2023-05-02 01:38:11,147,186.93,18491.13,24730.84,6026.94,212.77,Air,442,395,4.0,148,27406.74,0.1,Shipped,1,No,4.4,Spring,4,2023
ORD118156,P1010,Running Shoes,Apparel,Supplier_Zenith,Warehouse_Central_01,Brazil,South America,CUST004453,2023-04-27 01:48:05,2023-04-29 01:48:05,2023-05-19 01:48:05,139,691.96,61064.09,91373.32,30119.31,189.92,Air,1411,118,18.0,131,82010.81,0.05,Delivered,2,No,4.4,Spring,4,2023
ORD118157,P1010,Running Shoes,Apparel,Supplier_Summit,Warehouse_North_01,Japan,Asia,CUST010077,2023-04-27 01:53:34,2023-04-30 01:53:34,2023-05-20 01:53:34,196,21.78,2555.84,4055.44,1484.52,15.08,Road,4242,90,15.0,245,5056.81,0.05,Delivered,5,No,3.8,Spring,4,2023
ORD118158,P1024,Office Chair,Furniture,Supplier_Pioneer,Warehouse_North_01,France,Europe,CUST005952,2023-04-27 02:15:52,2023-04-30 02:15:52,2023-05-13 02:15:52,149,238.09,27028.6,33701.64,6625.99,47.05,Road,2441,176,12.0,126,29338.14,0.05,Delivered,1,No,3.1,Spring,4,2023
ORD118159,P1021,Microwave Oven,Home & Kitchen,Supplier_Zenith,Warehouse_Central_02,Germany,Europe,CUST007711,2023-04-27 02:18:01,2023-04-29 02:18:01,2023-05-06 02:18:01,104,1430.28,110897.28,133874.21,22873.9,103.03,Road,4394,591,7.0,130,202642.94,0.1,Delivered,0,No,4.3,Spring,4,2023
ORD118160,P1041,Electric Toothbrush,Health & Beauty,Supplier_Alpha,Warehouse_East_01,Australia,Oceania,CUST007120,2023-04-27 03:32:44,2023-04-27 03:32:44,2023-05-20 03:32:44,88,679.84,34765.28,50852.03,16040.8,45.95,Road,729,105,23.0,81,57799.42,0.15,Delivered,0,No,3.2,Spring,4,2023
ORD118161,P1045,Protein Powder,Health & Beauty,Supplier_Horizon,Warehouse_Central_01,Canada,North America,CUST011708,2023-04-27 04:15:09,2023-04-30 04:15:09,2023-05-06 04:15:09,27,1406.18,29862.27,36068.52,6162.17,44.08,Sea,4052,456,6.0,26,33970.62,0.05,Delivered,0,No,4.3,Spring,4,2023
ORD118162,P1008,Men's Jacket,Apparel,Supplier_Nova,Warehouse_West_02,South Africa,Africa,CUST009271,2023-04-27 05:00:30,2023-04-30 05:00:30,2023-05-10 05:00:30,111,731.98,53684.04,60937.34,7175.07,78.23,Air,1216,501,10.0,106,71770.75,0.25,Delivered,0,No,4.2,Spring,4,2023
ORD118163,P1019,Vacuum Cleaner,Home & Kitchen,Supplier_Beta,Warehouse_East_01,Italy,Europe,CUST000345,2023-04-27 05:02:29,2023-04-27 05:02:29,2023-05-08 05:02:29,91,321.52,21502.39,29258.32,7687.35,68.58,Sea,1797,314,11.0,90,31547.13,0.0,Shipped,0,No,3.9,Spring,4,2023
ORD118164,P1020,Non-stick Cookware Set,Home & Kitchen,Supplier_Vertex,Warehouse_Central_02,Argentina,South America,CUST011887,2023-04-27 05:17:23,2023-04-28 05:17:23,2023-05-11 05:17:23,82,201.2,12804.3,13198.72,274.49,,Road,2978,541,13.0,83,17441.29,0.2,Delivered,0,No,4.0,Spring,4,2023
ORD118165,P1009,Women's Dress,Apparel,Supplier_Meridian,Warehouse_Central_01,Germany,Europe,CUST000165,2023-04-27 05:27:40,2023-04-28 05:27:40,2023-05-16 05:27:40,156,177.14,22251.84,23488.76,1221.37,15.55,Sea,909,555,14.0,137,26519.6,0.15,Cancelled,4,No,5.0,Spring,4,2023
